customer_id,first_name,last_name,email,phone,country,region,city,gender,customer_type,signup_datetime,loyalty_tier,communication_preference,marketing_opt_in,preferred_language,preferred_payment,special_requirements,data_source
cff9d6de-c231-4fc6-b7b8-d10402dc27d2,Giulietta,Trevisani,giulietta68@gmail.com,+1 459 301 9466,IT,Europe,Ronzo,F,Business,2022-11-07 12:48:38,Gold,Email,True,Italian,Mastercard,,Website Direct
9fdd00d8-567a-4bed-9103-fa3bc35ae23f,Jay,Ford,jayf@gmail.com,+1 531 443 1705,QA,Middle East,Port Ronaldberg,M,Business,2019-09-30 13:07:28,Non-Member,Email,True,English,Visa,,Website Direct
ab3f0059-5ffb-42d5-b9a6-869fa7ae4ed8,Diana,McKenzie,dmckenzie@gmail.com,+1 637 266 9917,MX,North America,Georgiaview,F,Leisure,2022-01-10 18:37:32,Basic,Email,True,English,Visa,,Corporate Contract
bfeb8866-7eb4-41b9-805d-205b2f84f57b,Leigh,Ahmed,leigha@acme.com,+1 740 773 4377,SE,Europe,Lake Samantha,M,Business,2023-11-14 04:17:48,Basic,SMS,True,English,Mastercard,,Website Direct
104b6470-0327-4a0e-af04-82268d50dd7a,Cheryl,Jones,cherylj@icloud.com,+1 305 580 3697,CH,Europe,East Harriet,F,Business,2022-01-05 00:25:56,Silver,Email,True,English,Visa,,Website Direct
99afd557-100c-4481-8171-9c325a8b529a,Steven,Davies,steven42@gmail.com,+1 853 435 1419,MX,North America,South Rachelbury,M,Leisure,2022-01-10 04:51:39,Non-Member,Email,False,English,Mastercard,,Website Direct
f631a216-bd84-4928-8c3b-1aef8f4a48a5,くみ子,林,くみ子林@waynecorp.com,+81 612 392 8535,JP,Asia Pacific,East Rachel,F,Business,2019-04-05 07:19:15,Silver,Email,False,Japanese,Visa,,Corporate Contract
7a120ad9-d6fd-48e6-b7d7-60cd8ac3913f,舞,林,舞林@globex.com,+81 293 882 5435,JP,Asia Pacific,Andersonstad,F,Business,2024-02-25 03:08:07,Gold,Both,False,Japanese,Mastercard,,OTA Referral
10ba927f-413d-4b2e-8b4a-18c355b5a575,Mathew,Green,mathewg@outlook.com,,US,North America,South Joanne,M,Group,2022-04-09 07:24:28,Non-Member,Email,True,English,Visa,,OTA Referral
0994a34c-e99f-4bca-be7d-7120a303a9a1,Neil,Harris,neil_harris@gmail.com,+1 341 521 9028,MX,North America,Williamsland,M,Family,2020-11-14 08:10:54,Non-Member,Email,False,English,Mastercard,"High Floor, Late Check-out",Website Direct
569d3e27-abcf-47e1-9a07-efab0f31c51a,Jonathan,Abbott,jonathan.abbott@gmail.com,+1 964 922 4515,KE,Africa,Rowetown,M,Leisure,2024-08-21 18:50:51,Gold,Email,True,English,Mastercard,,OTA Referral
d703c342-8cd7-4031-a38e-861055c08bcb,영수,이,test@test.com,+1 139 162 5709,KR,Asia Pacific,Bethside,M,Business,2022-07-21 02:56:17,Non-Member,Email,True,Korean,Mastercard,,Corporate Contract
a03d3f67-5654-4c64-83c0-f5d44db9371d,Rosemary,Robinson,rosemaryr@outlook.com,+1 913 835 3277,CH,Europe,New Charlene,F,Group,2020-02-02 08:36:25,Silver,Email,False,English,Visa,,Website Direct
6cd1183e-0f54-4591-9042-524609c9582b,Sheila,Davies,sheilad@outlook.com,+44 3482 526496,GB,Europe,Lake Emilyview,F,Leisure,2019-06-05 08:14:22,Basic,Email,False,English,Visa,,Walk-in
69166dc3-ddd4-4787-9818-da47e93522cf,Maria,Cassiano,maria_cassiano@hotmail.com,+55 887 269 4175,BR,South America,Ryanshire,F,Family,2019-04-15 23:02:39,Silver,Email,True,Portuguese,Mastercard,,Corporate Contract
072eef2b-2618-4813-ae01-e3d87f7694f5,Josh,Morris,josh.morris@gmail.com,(364) 123-2499,US,North America,Lake Graememouth,M,Leisure,2022-06-23 08:47:46,Non-Member,Email,True,English,PayPal,,Phone Booking
11a976cb-b2df-443b-945b-82d444530abe,Gail,Pearce,gail48@yahoo.com,+1 464 745 1728,MX,North America,New Brian,F,Leisure,2021-12-28 12:14:13,Silver,Both,False,English,Visa,,Corporate Contract
859d2244-74ed-4e6c-a54e-1983c7960c7a,Katie,Mahmood,katie.mahmood@starkindustries.com,+1 227 169 9141,SG,Asia Pacific,East Carlberg,F,Business,2020-12-28 13:50:27,Non-Member,Email,True,English,PayPal,,Website Direct
15852109-ff9e-4014-aee3-47751fa1650e,Graeme,Foster,gfoster@outlook.com,+1 247 407 3003,CA,North America,Atkinsonberg,M,Leisure,2022-06-30 20:38:18,Platinum,Email,True,English,Visa,,Website Direct
1d743ffe-dbc5-4acf-9fe0-e8c41a5f6dd0,옥순,이,test@test.com,+1 842 618 8673,KR,Asia Pacific,Gibbonsside,F,Group,2021-01-28 11:55:58,Non-Member,SMS,True,Korean,Mastercard,,Phone Booking
742898e7-e598-47a0-b7b1-a42e6da5d92a,Lucila,Múgica,lucilam@starkindustries.com,+1 326 982 1072,ES,Europe,Ourense,F,Business,2024-04-26 12:01:57,Basic,Email,True,Spanish,Mastercard,,Walk-in
9af16d4e-ce69-4187-936d-7eb512ef9e22,Clifford,Brown,clifford.brown@gmail.com,+1 175 799 1216,CA,North America,North Kirstyfurt,M,Leisure,2022-10-16 00:33:35,Gold,Both,False,English,PayPal,,Phone Booking
f416a39f-fbb0-45ef-bf31-393679cfa7e5,Annette,Lyons,test@test.com,+91 514 311 8642,IN,Asia Pacific,Jordanville,F,Leisure,2024-03-19 23:53:17,Non-Member,Email,True,English,Mastercard,,Website Direct
76b9e08e-f678-473a-b511-55fbcb59c39e,Kimberley,Allen,kimberley.allen@gmail.com,+61 377 242 4642,AU,Asia Pacific,Port Melissatown,F,Leisure,2022-04-04 07:19:55,Basic,Email,True,English,Apple Pay,Late Check-out,Corporate Contract
d928235a-6d77-44a9-af2f-8ad922e148e7,Morena,Toselli,morena.toselli@gmail.com,+1 868 424 3737,IT,Europe,Olmo Di Martellago,F,Leisure,2022-05-29 02:34:10,Basic,Email,True,Italian,Visa,,Corporate Contract
b7d29717-f46e-4900-b8b5-94b662d22200,은정,이,은정_이@gmail.com,+1 666 961 8985,KR,Asia Pacific,New Kathleenbury,F,Leisure,2024-08-23 13:21:57,Basic,Both,False,Korean,Mastercard,"Late Check-out, High Floor",Website Direct
1f8018cf-00b7-42f8-adb0-ab003454421e,Mohammed,West,mohammed.west@dummycorp.com,+1 495 416 6780,CA,North America,South Juliaview,M,Business,2022-03-12 15:43:20,Basic,Both,True,English,Visa,,OTA Referral
83375487-b81a-490f-9ccb-9b9b258c2df1,Ben,Atkinson,guest@email.com,+1 948 547 7903,MX,North America,Lake Daleland,M,Leisure,2024-04-14 11:23:21,Silver,Email,False,English,Visa,,OTA Referral
ea7d1f5a-a818-4858-9eca-6f6e2894911d,Diane,Cooper,dcooper@gmail.com,+91 598 394 7778,IN,Asia Pacific,Jonesstad,F,Leisure,2023-03-26 11:12:47,Basic,Email,True,English,Visa,"High Floor, Early Check-in",Website Direct
5cd93efb-a6f4-49b1-a737-f2998ecfd996,Harriet,Turner,harriet_turner@outlook.com,863-880-9601,US,North America,Port Eleanor,F,Group,2019-09-05 02:41:30,Gold,Email,True,English,Visa,Non-smoking,OTA Referral
44149e07-d0ff-465a-9bce-793b47c56191,Terry,Wilkinson,terry_wilkinson@initech.com,(846) 876-7966,US,North America,West Kimberley,M,Business,2022-02-07 05:09:55,Silver,SMS,False,English,Apple Pay,,Phone Booking
90f00e72-efef-41e6-a9f8-ef3d08861d76,畅,范,畅.范@gmail.com,+86 241 0647 969,CN,Asia Pacific,New Melanie,F,Leisure,2024-09-17 17:59:58,Non-Member,Email,True,Chinese,PayPal,,Corporate Contract
369b953a-47c8-4078-842d-3047b0041d34,Samir,Koch II,samir.koch ii@hotmail.com,+49 0083/949611,DE,Europe,Aue,M,Family,2024-05-09 04:53:02,Gold,Email,False,German,Apple Pay,,OTA Referral
5d28d0ea-839e-4b96-828a-ebe925768235,Emily,Riley,emily.riley@waynecorp.com,+1 594 433 3077,MX,North America,Dianaberg,F,Business,2019-03-12 22:15:37,Silver,Email,True,English,Mastercard,,Website Direct
de60dc11-35b6-4fdc-9207-b1038218f8d8,Richard,Finch,richard7@acme.com,+1 794 828 4256,CH,Europe,Brendafort,M,Business,2023-02-21 03:35:37,Gold,Email,False,English,American Express,,Corporate Contract
6f0c2df1-1224-4aaf-9b20-441a6244722c,Leanne,Little,guest@email.com,+1 286 919 3184,TH,Asia Pacific,Port Georgiamouth,F,Leisure,2023-09-27 19:42:51,Basic,Email,True,English,Visa,,OTA Referral
110b6b81-fbf6-402a-b8c1-398c7a003814,峰,周,峰周@gmail.com,+86 643 3490 743,CN,Asia Pacific,West Joyce,M,Business,2022-10-23 03:02:30,Platinum,Email,True,Chinese,PayPal,,Corporate Contract
96c3e0bd-8b0b-4285-b4e9-14ae792db10d,Maurice,Thompson,maurice.thompson@waynecorp.com,+1 187 251 3262,CH,Europe,Simpsonland,M,Business,2024-03-12 23:11:46,Non-Member,Email,False,English,Visa,,OTA Referral
a77b09eb-295f-4b7a-9950-c6a9304298e5,Karl,Harris,kharris@dummycorp.com,+1 673 311 2239,CA,North America,Lake Marieside,M,Business,2024-08-14 13:09:41,Non-Member,SMS,False,English,Visa,"High Floor, Wheelchair Accessible",Website Direct
12b4c2c2-92e8-4970-91f1-f4281694f57d,Jennifer,Chamberlain,jennifer.chamberlain@gmail.com,+1 131 847 7632,CA,North America,Abbottville,F,Family,2022-02-09 08:47:17,Non-Member,Email,False,English,Visa,,Phone Booking
879fdd47-a1b6-4f7c-af2a-18ecf001a96e,Neil,Goodwin,neil59@hotmail.com,+1 743 402 2084,MX,North America,Browntown,M,Leisure,2021-08-05 15:39:34,Gold,Email,True,English,Visa,,Walk-in
767f92e5-8fa0-4b14-8962-047202687a42,Apolinar,Falcó,apolinar_falcó@gmail.com,+1 835 805 3849,ES,Europe,Salamanca,M,Business,2020-01-24 22:05:53,Gold,Email,True,Spanish,Visa,"Allergies, High Floor",Phone Booking
50951e47-5cf7-4912-b130-166db61bc80f,京助,山崎,京助山@umbrellacorp.com,+81 713 563 8199,JP,Asia Pacific,Joefurt,M,Business,2019-07-23 00:02:09,Non-Member,SMS,False,Japanese,Visa,"Non-smoking, Early Check-in",Website Direct
1fc02e9c-93f2-414d-96ce-833ac6831de5,Dominic,Little,dominicl@gmail.com,+1 502 543 2143,CH,Europe,Kayleighmouth,M,Leisure,2024-03-03 21:45:04,Non-Member,Email,False,English,Mastercard,,Walk-in
f7e62438-85d5-4e19-94b7-d76883193258,Michael,Taylor,michael47@gmail.com,(928) 028-1177,US,North America,Jacksonhaven,M,Leisure,2024-06-23 09:09:06,Non-Member,SMS,True,English,Visa,,Walk-in
adf87277-5d65-4034-9cb6-fbffff935b11,Kimberley,Clark,kimberleyc@gmail.com,+1 867 495 9991,CA,North America,Andersonville,F,Group,2019-02-05 21:07:09,Basic,Email,False,English,Visa,,Corporate Contract
65aa44a5-973a-4145-a088-083f2ec7c533,春香,松本,春香_松本@globex.com,+81 897 144 1363,JP,Asia Pacific,Moorebury,F,Business,2022-05-27 06:38:29,Silver,Email,True,Japanese,Apple Pay,,Phone Booking
3fe9aff9-b14f-49a3-80a6-b9e2b7d3e276,Henry Gabriel,Casa Grande,henry gabriel_casa grande@gmail.com,+55 291 718 2147,BR,South America,Ameliabury,M,Leisure,2024-09-29 00:31:56,Non-Member,Email,False,Portuguese,Mastercard,,Corporate Contract
dabcef92-18e1-42ef-83ce-d01b2b265ebc,Carl,Hopkins,carl.hopkins@gmail.com,+1 991 299 4687,MX,North America,Frankview,M,Business,2024-06-01 00:44:19,Non-Member,Email,True,English,Visa,,OTA Referral
070189ce-768a-49c5-9a5e-4c1a12095529,Garry,Taylor,gtaylor@gmail.com,(150) 235-5918,US,North America,West Anna,M,Leisure,2021-04-04 21:33:47,Non-Member,Email,True,English,Mastercard,,Website Direct
a28ff3ae-ae21-40f5-b9b5-f6806cf3bb67,Vanessa,Phillips,vphillips@outlook.com,(663) 978-6759,US,North America,Harrisonchester,F,Leisure,2024-08-15 17:28:35,Non-Member,Email,True,English,Mastercard,,Phone Booking
220172a6-74fc-48d6-be70-e6022fbc19e2,Kathleen,Peters,kathleen.peters@outlook.com,+1 691 413 5248,NL,Europe,Edwardsberg,F,Leisure,2022-02-15 17:21:28,Silver,Email,True,English,Mastercard,,Corporate Contract
0bf80e02-ebd0-4530-b25f-fcb2bce32630,Laura,Carroll,laura.carroll@gmail.com,+1 912 939 9613,NL,Europe,West Maria,F,Leisure,2022-10-02 06:10:06,Basic,Email,False,English,Visa,,Website Direct
b6c346aa-6d33-43c8-a549-36e00b150d38,Gillian,Patel,gillian73@acme.com,+1 496 847 9228,CA,North America,Harrisonmouth,F,Business,2023-06-08 15:34:07,Basic,SMS,True,English,American Express,,OTA Referral
b48f1375-74f1-4f47-9797-5e472817463d,미경,김,미김@yahoo.com,+1 291 912 6698,KR,Asia Pacific,East Stuartstad,F,Group,2022-12-07 14:03:18,Basic,Email,True,Korean,PayPal,,Corporate Contract
ea5c8d4e-30af-41d7-b419-6b7190e0c36a,Sibilla,Mangold,sibilla_mangold@outlook.com,+49 0432/510525,DE,Europe,Aurich,F,Family,2022-01-19 14:39:21,Basic,Email,True,German,Mastercard,,Website Direct
e1fc3a85-4371-48d0-90e8-90a1d98e7dd1,Pamela,Davies,pdavies@hotmail.com,+1 405 348 8988,KE,Africa,South Nigel,F,Business,2024-01-13 06:03:21,Basic,SMS,True,English,American Express,,Phone Booking
3d29b7ef-1ee4-450b-b0d7-9df0ee02022c,陽一,鈴木,陽鈴木@outlook.com,+81 288 246 6115,JP,Asia Pacific,Harryfort,M,Leisure,2022-07-13 14:33:34,Basic,Email,True,Japanese,Mastercard,,OTA Referral
e3fd157a-c65b-418d-ad76-ae20ec0419ef,Neil,Johnson,neilj@outlook.com,5321 851 9537,GB,Europe,Rickyport,M,Leisure,2020-11-19 09:10:14,Basic,SMS,False,English,Mastercard,"Late Check-out, Wheelchair Accessible",Website Direct
01e9a188-af8e-4bd6-bf3e-e1aae3a4364e,健,李,健74@icloud.com,247 4187 3831,CN,Asia Pacific,Wendyborough,M,Family,2022-11-03 18:26:48,Non-Member,Email,True,Chinese,Visa,"Late Check-out, Non-smoking",Phone Booking
f456fbcc-7537-4961-a974-917514e0d93e,Kelly,George,kelly.george@gmail.com,+1 285 136 6517,MX,North America,New Barbara,F,Business,2024-03-27 03:27:57,Non-Member,SMS,True,English,Visa,,Corporate Contract
37d0bb36-2460-49be-b2aa-df033b71d223,재현,문,재현10@hotmail.com,+1 338 901 8384,KR,Asia Pacific,Ruthmouth,M,Leisure,2023-11-16 23:09:29,Silver,Email,True,Korean,Mastercard,,OTA Referral
3c5410ba-13de-41c5-ac66-f33be42567b6,Stephen,Alexander,stephen84@yahoo.com,+1 635 541 5155,MX,North America,West Tinaport,M,Leisure,2023-05-03 12:22:06,Silver,SMS,False,English,Visa,,Website Direct
58fd0c33-a645-4828-889a-16fa5cb96a03,Henri,Louis,hlouis@outlook.com,+33 884 738 8279,FR,Europe,Gay,M,Leisure,2024-10-10 13:55:22,Non-Member,Email,True,French,Mastercard,,Corporate Contract
56852f60-618b-4401-a3b8-6f97b8fdc0c2,千代,清水,千代41@gmail.com,+81 592 681 5712,JP,Asia Pacific,Gordonville,F,Leisure,2019-05-10 00:16:53,Non-Member,Both,False,Japanese,PayPal,,Website Direct
908a5ffc-dd62-4d16-bb78-ad1cdcbf6ce0,Tina,Sagredo,tsagredo@gmail.com,+1 986 900 2042,IT,Europe,Rivalta Bormida,F,Group,2019-05-18 15:34:28,Gold,Email,True,Italian,Visa,,Website Direct
7fdd0b17-0ee2-4bc3-9fc9-2e16db8f5732,里佳,田中,里田中@globex.com,+81 521 303 5546,JP,Asia Pacific,Lake Glenfurt,F,Business,2022-04-06 06:35:21,Basic,Email,False,Japanese,Visa,,Website Direct
1ca999f3-7ed6-46d1-93dd-42cf8da837fa,Graeme,Matthews,test@test.com,(061) 708-5887,US,North America,Stevensonberg,M,Leisure,2021-01-30 19:28:16,Silver,Email,True,English,Visa,,Walk-in
fbc52ab7-38c3-481c-982c-b2f184fbe923,Dean,Jones,dean11@yahoo.com,+1 260 672 7612,MX,North America,Lake Lynnefurt,M,Leisure,2022-01-06 13:02:52,Platinum,Email,True,English,American Express,,Walk-in
6be4d174-ceaf-4117-a913-fabec61f2673,Leon,Harrison,lharrison@starkindustries.com,+1 443 942 8300,TH,Asia Pacific,Fosterberg,M,Business,2019-04-05 01:46:40,Basic,Email,False,English,PayPal,,Website Direct
d11044b4-6d17-4212-ad1b-4677889b0109,Joe,Cameron,jcameron@gmail.com,+1 919 378 5441,TH,Asia Pacific,Brayberg,M,Family,2024-03-25 21:29:54,Gold,Email,False,English,Mastercard,,Phone Booking
47f8227f-0d5b-4ae7-bd17-c41f1066cbc8,Ashleigh,Norman,ashleigh71@gmail.com,+1 553 791 2246,MX,North America,North Georginafort,F,Group,2024-04-25 04:25:57,Gold,Email,True,English,American Express,,Phone Booking
02e58156-1ca0-4e98-a542-1bd1056a3932,Götz,Matthäi,test@test.com,+49 513 499701,DE,Europe,Bischofswerda,M,Group,2022-01-05 10:09:02,Basic,Email,False,German,Mastercard,,Website Direct
a5d0b928-2863-4936-8dee-cb5675b2cfe7,Charlotte,Cook,charlotte_cook@outlook.com,000-000-0000,NL,Europe,Ericbury,F,Group,2019-05-19 15:11:10,Non-Member,Email,True,English,American Express,,Walk-in
36f4c600-4291-44db-9c30-72af2a5a1796,Jenna,Parkin,jparkin@icloud.com,+91 760 632 4986,IN,Asia Pacific,West Lewisport,F,Leisure,2023-10-06 21:17:48,Basic,Email,False,English,Apple Pay,,OTA Referral
d79bc439-b22e-4bd8-9f29-c0ea9a214b93,Maria,Taylor,mariat@yahoo.com,922-150-5633,US,North America,Lloydton,F,Leisure,2020-08-03 12:30:05,Basic,None,False,English,Apple Pay,,Corporate Contract
6e5f0c08-f828-42ac-9b44-68815cbf0d5c,Debra,Barry,debra40@gmail.com,+1 141 690 6677,CH,Europe,Lake Derek,F,Leisure,2019-10-14 09:08:28,Non-Member,SMS,True,English,Visa,,OTA Referral
4098a6f0-c2e9-4bda-801e-aafacc61970c,Gerard,Holloway,gerard38@gmail.com,(661) 888-8601,US,North America,South Emily,M,Leisure,2024-01-25 03:53:33,Non-Member,SMS,True,English,Visa,,Website Direct
54647880-1bac-4d41-b294-8c7fe1b91f79,Paul,Short,paul_short@cyberdyne.com,+1 945 549 8501,SE,Europe,Davieston,M,Business,2023-05-31 23:49:22,Non-Member,Both,True,English,PayPal,,OTA Referral
4041d832-be1b-4c76-8b41-3e9bc0899b59,Donald,Marshall,donaldm@gmail.com,+1 475 608 3009,SG,Asia Pacific,Grayberg,M,Leisure,2021-05-16 23:04:02,Basic,Email,True,English,Visa,,OTA Referral
4fa2b494-792d-4efb-b5bc-e2e1c39a6304,Tom,Dixon,tom90@gmail.com,6858 973 9693,GB,Europe,South Rickyberg,M,Leisure,2020-06-10 10:38:47,Non-Member,SMS,True,English,Visa,,Corporate Contract
b3a049c3-adcf-4d83-8818-f441cb4c078e,Kieran,Richardson,guest@email.com,+1 388 596 9378,CA,North America,South Kennethton,M,Family,2019-08-13 02:03:50,Silver,SMS,False,English,Visa,,Corporate Contract
94418790-648e-407c-a421-90197994777f,Max,Moore,max35@hotmail.com,+1 584 486 5342,NL,Europe,Williamschester,M,Family,2019-05-29 17:21:39,Silver,Email,False,English,Visa,,Corporate Contract
1edf8971-99e1-45c0-b59e-b03aaad8bac7,Jennifer,Butcher,jennifer51@gmail.com,+1 112 858 7460,MX,North America,Patelview,F,Leisure,2023-08-29 18:29:54,Basic,Email,True,English,Visa,High Floor,Website Direct
33a60825-e525-435c-b7f6-efaa330ec7db,Daniel,Stone,daniels@dummycorp.com,452-127-0204,US,North America,North Gemmahaven,M,Business,2023-02-17 05:36:13,Non-Member,SMS,True,English,Mastercard,,Corporate Contract
95604a41-3f13-4007-8aaf-84228aee3468,裕樹,中島,裕樹.中島@gmail.com,+81 853 972 5559,JP,Asia Pacific,Lake Lawrencebury,M,Business,2022-06-20 23:28:43,Non-Member,Both,False,Japanese,Google Pay,,Phone Booking
44b91a44-2e3a-43ca-906a-871661b1db75,Samantha,Mellor,samantha.mellor@gmail.com,+1 218 744 9328,CA,North America,North Kevinfort,F,Group,2022-04-25 01:23:19,Silver,None,True,English,Visa,,Website Direct
ce67b4dd-1cac-4f07-a41e-34446d20a056,裕樹,鈴木,裕樹鈴@gmail.com,+81 579 523 8031,JP,Asia Pacific,Lake Ryan,M,Group,2019-01-24 14:34:24,Basic,Email,False,Japanese,Visa,,Corporate Contract
d1e84dc2-606b-4fde-8e74-5ed6261aef5c,翼,木村,翼木@gmail.com,+81 418 119 3330,JP,Asia Pacific,West Nicoleborough,M,Leisure,2023-02-03 19:28:34,Non-Member,Email,True,Japanese,Apple Pay,,Phone Booking
6b9fdf03-e714-418c-a4f2-f40f196c8e11,Robin,Jones,robin.jones@outlook.com,+1 801 138 3782,CA,North America,Boylestad,M,Leisure,2019-12-18 05:57:36,Gold,SMS,False,English,Visa,,Website Direct
67b716bb-e08d-4c4a-a455-19447c7f3c66,Joan,Tomlinson,joan.tomlinson@outlook.com,+1 966 344 6372,MX,North America,Port Rachel,F,Family,2023-05-27 10:45:20,Silver,Email,False,English,Mastercard,,Phone Booking
f19193f4-8825-4f70-b9e7-078a679c1469,Jean,Ball,jball@gmail.com,+1 545 614 6388,CA,North America,Port Roger,F,Leisure,2020-04-18 03:41:55,Non-Member,SMS,True,English,Visa,,Walk-in
b6be48f6-f1ee-4e87-b187-08761836843c,Roger,Jones,rjones@gmail.com,(506) 819-6428,US,North America,New Dominic,M,Leisure,2022-02-16 22:21:02,Silver,Email,True,English,Apple Pay,,Walk-in
411c9281-9457-4682-9084-86445704cd88,정남,김,정남김@gmail.com,+1 385 680 8624,KR,Asia Pacific,West Frederick,M,Leisure,2019-02-18 13:20:24,Silver,Email,False,Korean,Mastercard,,Phone Booking
a781d12a-e5e0-45b0-8165-07c7722c8071,Wendy,Gordon,wendy11@acme.com,+1 529 281 4813,CA,North America,Port Stuart,F,Business,2024-04-19 14:05:53,Non-Member,Email,False,English,Mastercard,,Phone Booking
3cc7a26d-16a2-40ae-9196-8e548a481fa7,Marion,Carter,marionc@cyberdyne.com,895-716-3059,US,North America,New Judithmouth,F,Business,2024-08-07 18:31:45,Basic,Email,True,English,Visa,,Phone Booking
0cb27569-c6b7-47cb-a7ce-a5d73e1baf61,Rose,Hande,rose.hande@gmail.com,+49 1109/070486,DE,Europe,Grimma,F,Leisure,2024-07-08 07:03:46,Silver,Email,True,German,Visa,,Website Direct
d5eedc0e-5468-448d-afd9-f34e782642bb,Shane,Price,shanep@tyrellcorp.com,+1 148 336 5850,NL,Europe,South Suzanne,M,Business,2021-05-04 14:19:05,Basic,Email,True,English,American Express,,Website Direct
70c22b30-b369-4e9b-b163-c860088f8f3d,建华,陈,建陈@gmail.com,+86 613 4552 407,CN,Asia Pacific,Nichollsstad,M,Leisure,2021-09-17 22:53:31,Basic,Email,True,Chinese,Visa,,Website Direct
6203465b-b33c-4801-a79b-907d3b85cc3d,Terence,Parry,terence.parry@gmail.com,+1 594 241 4103,MX,North America,Shahton,M,Leisure,2020-02-12 04:55:45,Gold,Both,True,English,Mastercard,,Website Direct
74835011-c05e-4676-b371-8426b50e2281,Leah,Davies,guest@email.com,+1 503 254 6895,CA,North America,West Robert,F,Leisure,2023-06-02 22:57:29,Silver,Email,True,English,Visa,,Walk-in
0a423544-5a3f-4121-8858-4c167a1d9173,Clare,King,clare_king@gmail.com,+61 536 960 3773,AU,Asia Pacific,New Connormouth,F,Leisure,2019-05-24 23:24:45,Silver,SMS,True,English,American Express,,Corporate Contract
b3ca40e0-2895-430d-959f-fb9eeac8ced6,Bryan,Barnes,bryanb@gmail.com,+91 330 667 2924,IN,Asia Pacific,Archermouth,M,Leisure,2019-04-19 20:57:50,Silver,SMS,False,English,American Express,,Corporate Contract
53774ce2-f6a8-4fa0-b8ac-7d8dcb746999,Reece,Jones,reece.jones@oscorp.com,+44 4524 151816,GB,Europe,Elliotthaven,M,Business,2022-04-05 11:14:15,Non-Member,Email,True,English,Mastercard,,Website Direct
8d8538b8-a965-414a-9515-b121f7831a4b,Douglas,Lee,douglasl@cyberdyne.com,381-340-3774,US,North America,West Mohammed,M,Business,2022-01-21 04:53:08,Basic,Email,True,English,Mastercard,,Website Direct
7f2477c0-f8c4-452a-9c0f-93e224dcfe15,Sam,Smith,sam_smith@dummycorp.com,866-861-0299,US,North America,North Amy,M,Business,2022-01-03 03:47:01,Platinum,Email,False,English,Apple Pay,,Corporate Contract
b3649668-c4f4-48ae-a088-df8ea6826a18,直人,山本,直人_山本@hotmail.com,+81 251 458 2592,JP,Asia Pacific,Mitchellburgh,M,Business,2022-03-29 21:50:43,Non-Member,SMS,True,Japanese,American Express,,OTA Referral
af499c86-b1c2-49de-9cc6-54ba687755c2,Monique,Clément,monique.clément@outlook.com,+33 633 201 7692,FR,Europe,Danieldan,F,Leisure,2023-11-21 10:09:40,Platinum,Email,True,French,Mastercard,,OTA Referral
c17153bf-7b6b-4cbc-a1e6-c95705a225ff,Erwin,Karge,test@test.com,+49 4114/756200,DE,Europe,Uffenheim,M,Leisure,2023-02-25 02:22:26,Non-Member,Email,True,German,American Express,,Corporate Contract
875ace26-9265-40d6-9345-7d14731a217c,Marie,Schneider,mschneider@gmail.com,+33 664 540 9152,FR,Europe,Sainte Alphonse,F,Family,2023-11-23 07:47:48,Silver,Email,True,French,Mastercard,,Corporate Contract
2cc49d9a-8cac-4e8b-9b57-912a4cd7f0aa,Maurice,Griffiths,mgriffiths@outlook.com,+1 334 983 3023,SG,Asia Pacific,Hancocktown,M,Leisure,2021-05-17 11:20:29,Non-Member,Email,True,English,Visa,,Phone Booking
d6cb8e04-97d4-41e6-9dcd-c2d649c44498,Joaquina,Zurita,joaquina.zurita@outlook.com,+1 762 959 8311,ES,Europe,Lleida,F,Leisure,2019-03-01 21:53:01,Basic,Email,True,Spanish,Mastercard,,OTA Referral
b16c32a7-4617-4d73-8527-16c9ccbedcd1,Jamie,Adams,jamie45@example.sg,+1 218 526 4386,SG,Asia Pacific,East Henryfort,M,Business,2024-06-06 09:05:43,Non-Member,Both,True,English,Mastercard,,Website Direct
11d217aa-028d-40e1-b877-7376a269613a,دارين,آل محمد بن علي بن جماز,دارين.آل محمد بن علي بن جماز@gmail.com,+1 833 176 4692,SA,Middle East,South Deanfurt,F,Family,2019-02-07 02:26:18,Basic,Email,True,Arabic,Mastercard,,Walk-in
18832aa1-2882-45f3-a957-f0f8be8d9633,Pier,Mantegna,pier_mantegna@gmail.com,+1 823 152 9244,IT,Europe,Pozzecco,M,Group,2022-11-06 04:11:30,Gold,Email,True,Italian,Visa,,OTA Referral
187627d6-026a-4b2e-853e-4b4785553ed4,Stuart,Pearce,stuartp@gmail.com,+61 298 383 2439,AU,Asia Pacific,New Stacey,M,Family,2023-09-08 05:49:21,Basic,Email,True,English,Mastercard,,Phone Booking
4d8f24b2-a1e5-483d-b7f8-e1b3a4ee3317,Mohammad,Patel,mohammad29@initech.com,+61 104 118 4419,AU,Asia Pacific,Philipstad,M,Business,2020-09-14 03:58:07,Silver,Email,False,English,Mastercard,,Website Direct
b5696ba6-e7c5-4fa7-b86f-81cf2d34e1a4,Beverley,Williams,beverley69@tyrellcorp.com,1644 873 0261,GB,Europe,Bruceshire,F,Business,2024-07-22 18:39:59,Non-Member,SMS,True,English,Visa,,OTA Referral
